case_id,case_year,justice_name,advocate_name,utt_id_first,utt_id_last,advocate_gender,num_utts,num_utts_adv,num_utts_justice,num_toks_total,num_toks_adv,num_toks_justice,advocate_ideology,justice_ideology,adv_experience_int,adv_experience_bin,female_issue,num_adv_utts_interrupted,num_justice_utts_interrupted,adv_interruption_rate,justice_interruption_rate,num_adv_disfl,num_justice_disfl,num_adv_toks_in_utts_interrupted,num_justice_toks_in_utts_interrupted,justice_gender,adv_ideology_gender,ideology_matches
2010_09-1205,2010,Ruth Bader Ginsburg,Philip S. Beck,22838__1_012,22838__1_015,M,4,2,2,697,494,203,liberal,liberal,0,0,0,0,0,0.0,0.0,7,4,0,0,F,M-liberal,1
2010_09-1205,2010,Elena Kagan,Philip S. Beck,22838__1_018,22838__1_023,M,6,3,3,373,241,132,liberal,liberal,0,0,0,0,0,0.0,0.0,5,1,0,0,F,M-liberal,1
2010_09-1205,2010,Sonia Sotomayor,Philip S. Beck,22838__1_028,22838__1_051,M,24,12,12,934,623,311,liberal,liberal,0,0,0,3,3,4.815409309791332,9.646302250803858,32,9,63,45,F,M-liberal,1
2010_09-1205,2010,Antonin Scalia,Philip S. Beck,22838__1_052,22838__1_055,M,4,2,2,386,214,172,liberal,conservative,0,0,0,0,0,0.0,0.0,10,6,0,0,M,M-liberal,0
2010_09-1205,2010,John G. Roberts Jr.,Philip S. Beck,22838__1_056,22838__1_059,M,4,2,2,232,141,91,liberal,conservative,0,0,0,0,0,0.0,0.0,2,4,0,0,M,M-liberal,0
2010_09-1205,2010,Antonin Scalia,Philip S. Beck,22838__1_063,22838__1_066,M,4,2,2,109,67,42,liberal,conservative,0,0,0,2,0,29.850746268656717,0.0,5,3,67,0,M,M-liberal,0
2014_13-1487,2014,Ruth Bader Ginsburg,Daniel R. Ortiz,23206__0_003,23206__0_008,M,6,3,3,281,171,110,liberal,liberal,2,1,0,1,0,5.847953216374269,0.0,7,2,82,0,F,M-liberal,1
2014_13-1487,2014,Sonia Sotomayor,Daniel R. Ortiz,23206__0_009,23206__0_016,M,8,4,4,211,117,94,liberal,liberal,2,1,0,2,0,17.094017094017094,0.0,1,1,97,0,F,M-liberal,1
2014_13-1487,2014,Anthony M. Kennedy,Daniel R. Ortiz,23206__0_021,23206__0_028,M,8,4,4,324,254,70,liberal,conservative,2,1,0,2,0,7.874015748031496,0.0,3,0,137,0,M,M-liberal,0
2014_13-1487,2014,Elena Kagan,Daniel R. Ortiz,23206__0_029,23206__0_032,M,4,2,2,144,115,29,liberal,liberal,2,1,0,0,0,0.0,0.0,1,0,0,0,F,M-liberal,1
2014_13-1487,2014,Samuel A. Alito Jr.,Daniel R. Ortiz,23206__0_039,23206__0_048,M,10,5,5,395,140,255,liberal,conservative,2,1,0,0,1,0.0,3.9215686274509802,4,3,0,11,M,M-liberal,0
2014_13-1487,2014,Ruth Bader Ginsburg,Daniel R. Ortiz,23206__0_049,23206__0_052,M,4,2,2,210,176,34,liberal,liberal,2,1,0,2,1,11.363636363636363,29.41176470588235,4,2,176,27,F,M-liberal,1
2014_13-1487,2014,Elena Kagan,Daniel R. Ortiz,23206__0_058,23206__0_063,M,6,3,3,210,106,104,liberal,liberal,2,1,0,2,0,18.867924528301888,0.0,3,2,26,0,F,M-liberal,1
2014_13-1487,2014,John G. Roberts Jr.,Ann O'Connell Adams,23206__1_000,23206__1_003,F,4,2,2,335,168,167,conservative,conservative,9,1,0,1,0,5.9523809523809526,0.0,0,3,103,0,M,F-conservative,1
2014_13-1487,2014,Elena Kagan,Ann O'Connell Adams,23206__1_004,23206__1_009,F,6,3,3,263,178,85,conservative,liberal,9,1,0,0,0,0.0,0.0,1,3,0,0,F,F-conservative,0
2014_13-1487,2014,Antonin Scalia,Ann O'Connell Adams,23206__1_010,23206__1_019,F,10,5,5,548,310,238,conservative,conservative,9,1,0,4,1,12.903225806451612,4.201680672268908,12,12,277,51,M,F-conservative,1
2014_13-1487,2014,John G. Roberts Jr.,Ann O'Connell Adams,23206__1_020,23206__1_027,F,8,4,4,258,158,100,conservative,conservative,9,1,0,3,1,18.9873417721519,10.0,8,4,49,14,M,F-conservative,1
2014_13-1487,2014,Elena Kagan,Ann O'Connell Adams,23206__1_030,23206__1_033,F,4,2,2,207,61,146,conservative,liberal,9,1,0,1,0,16.39344262295082,0.0,3,2,19,0,F,F-conservative,0
2014_13-1487,2014,Stephen G. Breyer,Ann O'Connell Adams,23206__1_034,23206__1_040,F,7,4,3,529,187,342,conservative,liberal,9,1,0,2,0,10.695187165775401,0.0,3,6,65,0,M,F-conservative,0
2014_13-1487,2014,Stephen G. Breyer,Ann O'Connell Adams,23206__1_051,23206__1_054,F,4,2,2,123,38,85,conservative,liberal,9,1,0,1,0,26.31578947368421,0.0,1,0,36,0,M,F-conservative,0
2014_13-1487,2014,John G. Roberts Jr.,Ann O'Connell Adams,23206__1_055,23206__1_062,F,8,4,4,368,244,124,conservative,conservative,9,1,0,3,0,12.295081967213115,0.0,6,2,125,0,M,F-conservative,1
2014_13-1487,2014,Stephen G. Breyer,Ann O'Connell Adams,23206__1_068,23206__1_071,F,4,2,2,529,198,331,conservative,liberal,9,1,0,0,1,0.0,3.0211480362537766,4,5,0,5,M,F-conservative,0
2014_13-1487,2014,Stephen G. Breyer,Ann O'Connell Adams,23206__1_081,23206__1_084,F,4,2,2,436,285,151,conservative,liberal,9,1,0,0,0,0.0,0.0,5,1,0,0,M,F-conservative,0
2014_13-1487,2014,Anthony M. Kennedy,Ann O'Connell Adams,23206__1_085,23206__1_090,F,6,3,3,272,125,147,conservative,conservative,9,1,0,1,0,8.0,0.0,2,3,5,0,M,F-conservative,1
2014_13-1487,2014,Antonin Scalia,Ann O'Connell Adams,23206__1_091,23206__1_098,F,8,4,4,137,90,47,conservative,conservative,9,1,0,1,1,11.11111111111111,21.27659574468085,3,1,7,13,M,F-conservative,1
2014_13-1487,2014,Ruth Bader Ginsburg,Ann O'Connell Adams,23206__1_101,23206__1_104,F,4,2,2,157,126,31,conservative,liberal,9,1,0,0,0,0.0,0.0,3,1,0,0,F,F-conservative,0
2014_13-1487,2014,Stephen G. Breyer,Ann O'Connell Adams,23206__1_107,23206__1_116,F,10,5,5,515,205,310,conservative,liberal,9,1,0,4,0,19.51219512195122,0.0,2,0,120,0,M,F-conservative,0
2014_13-1487,2014,Samuel A. Alito Jr.,Ann O'Connell Adams,23206__1_117,23206__1_122,F,6,3,3,128,72,56,conservative,conservative,9,1,0,0,0,0.0,0.0,2,1,0,0,M,F-conservative,1
2014_13-1487,2014,Antonin Scalia,Daniel R. Ortiz,23206__2_000,23206__2_003,M,4,2,2,140,90,50,liberal,conservative,2,1,0,0,1,0.0,20.0,0,2,0,33,M,M-liberal,0
2014_13-1487,2014,Sonia Sotomayor,Daniel R. Ortiz,23206__2_004,23206__2_009,M,6,3,3,395,319,76,liberal,liberal,2,1,0,2,1,6.269592476489028,13.157894736842104,4,3,5,13,F,M-liberal,1
2017_16-9493,2017,John G. Roberts Jr.,Kristin L. Davidson,24544__0_001,24544__0_004,F,4,2,2,360,250,110,liberal,conservative,0,0,0,1,0,4.0,0.0,1,3,133,0,M,F-liberal,0
2017_16-9493,2017,Elena Kagan,Kristin L. Davidson,24544__0_010,24544__0_013,F,4,2,2,193,101,92,liberal,liberal,0,0,0,0,0,0.0,0.0,1,6,0,0,F,F-liberal,1
2017_16-9493,2017,Samuel A. Alito Jr.,Kristin L. Davidson,24544__0_014,24544__0_031,F,18,9,9,1065,556,509,liberal,conservative,0,0,0,1,0,1.7985611510791366,0.0,11,16,109,0,M,F-liberal,0
2017_16-9493,2017,Sonia Sotomayor,Kristin L. Davidson,24544__0_040,24544__0_045,F,6,3,3,587,210,377,liberal,liberal,0,0,0,1,0,4.761904761904762,0.0,2,6,113,0,F,F-liberal,1
2017_16-9493,2017,Ruth Bader Ginsburg,Jonathan Y. Ellis,24544__1_000,24544__1_005,M,6,3,3,209,127,82,conservative,liberal,0,0,0,1,0,7.874015748031496,0.0,1,1,20,0,F,M-conservative,0
2017_16-9493,2017,Elena Kagan,Jonathan Y. Ellis,24544__1_006,24544__1_011,M,6,2,4,448,164,284,conservative,liberal,0,0,0,0,0,0.0,0.0,5,8,0,0,F,M-conservative,0
2017_16-9493,2017,Anthony M. Kennedy,Jonathan Y. Ellis,24544__1_021,24544__1_031,M,11,6,5,342,265,77,conservative,conservative,0,0,0,2,0,7.547169811320755,0.0,12,4,31,0,M,M-conservative,1
2017_16-9493,2017,Stephen G. Breyer,Jonathan Y. Ellis,24544__1_035,24544__1_042,M,8,4,4,1155,452,703,conservative,liberal,0,0,0,1,0,2.2123893805309733,0.0,10,7,2,0,M,M-conservative,0
2017_16-9493,2017,Samuel A. Alito Jr.,Jonathan Y. Ellis,24544__1_061,24544__1_066,M,6,3,3,341,173,168,conservative,conservative,0,0,0,1,0,5.780346820809249,0.0,6,6,56,0,M,M-conservative,1
2017_16-9493,2017,Stephen G. Breyer,Jonathan Y. Ellis,24544__1_073,24544__1_082,M,10,5,5,479,365,114,conservative,liberal,0,0,0,0,0,0.0,0.0,9,3,0,0,M,M-conservative,0
2017_16-9493,2017,Sonia Sotomayor,Jonathan Y. Ellis,24544__1_085,24544__1_098,M,14,7,7,610,349,261,conservative,liberal,0,0,0,2,2,5.730659025787966,7.662835249042145,2,5,70,43,F,M-conservative,0
2017_16-9493,2017,Samuel A. Alito Jr.,Kristin L. Davidson,24544__2_000,24544__2_007,F,8,4,4,378,314,64,liberal,conservative,0,0,0,1,0,3.1847133757961785,0.0,4,0,35,0,M,F-liberal,0
2010_09-737,2010,Anthony M. Kennedy,David E. Mills,22518__0_003,22518__0_006,M,4,2,2,252,82,170,liberal,conservative,0,0,0,0,0,0.0,0.0,2,6,0,0,M,M-liberal,0
2010_09-737,2010,Samuel A. Alito Jr.,David E. Mills,22518__0_009,22518__0_012,M,4,2,2,567,238,329,liberal,conservative,0,0,0,2,0,8.403361344537815,0.0,2,4,238,0,M,M-liberal,0
2010_09-737,2010,Elena Kagan,David E. Mills,22518__0_015,22518__0_018,M,4,2,2,199,70,129,liberal,liberal,0,0,0,1,0,14.285714285714286,0.0,2,0,30,0,F,M-liberal,1
2010_09-737,2010,Sonia Sotomayor,David E. Mills,22518__0_019,22518__0_022,M,4,2,2,463,331,132,liberal,liberal,0,0,0,0,0,0.0,0.0,3,0,0,0,F,M-liberal,1
2010_09-737,2010,Ruth Bader Ginsburg,David E. Mills,22518__0_027,22518__0_030,M,4,2,2,387,280,107,liberal,liberal,0,0,0,0,0,0.0,0.0,1,1,0,0,F,M-liberal,1
2010_09-737,2010,Samuel A. Alito Jr.,David E. Mills,22518__0_031,22518__0_034,M,4,2,2,370,218,152,liberal,conservative,0,0,0,0,0,0.0,0.0,3,3,0,0,M,M-liberal,0
2010_09-737,2010,John G. Roberts Jr.,David E. Mills,22518__0_037,22518__0_040,M,4,2,2,333,217,116,liberal,conservative,0,0,0,1,0,4.608294930875576,0.0,7,1,113,0,M,M-liberal,0
2010_09-737,2010,Antonin Scalia,David E. Mills,22518__0_041,22518__0_052,M,12,6,6,249,147,102,liberal,conservative,0,0,0,2,1,13.605442176870747,9.803921568627452,5,5,114,4,M,M-liberal,0
2010_09-737,2010,John G. Roberts Jr.,David E. Mills,22518__0_055,22518__0_058,M,4,2,2,132,77,55,liberal,conservative,0,0,0,0,1,0.0,18.181818181818183,1,0,0,6,M,M-liberal,0
2010_09-737,2010,Stephen G. Breyer,David E. Mills,22518__0_064,22518__0_075,M,12,6,6,457,158,299,liberal,liberal,0,0,0,1,0,6.329113924050633,0.0,4,4,2,0,M,M-liberal,1
2010_09-737,2010,Elena Kagan,David E. Mills,22518__0_076,22518__0_081,M,6,3,3,143,64,79,liberal,liberal,0,0,0,1,0,15.625,0.0,1,2,16,0,F,M-liberal,1
2010_09-737,2010,Stephen G. Breyer,Benjamin C. Mizer,22518__1_008,22518__1_017,M,10,5,5,296,97,199,conservative,liberal,0,0,0,3,0,30.927835051546392,0.0,3,1,90,0,M,M-conservative,0
2010_09-737,2010,Antonin Scalia,Benjamin C. Mizer,22518__1_020,22518__1_023,M,4,2,2,184,96,88,conservative,conservative,0,0,0,2,0,20.833333333333332,0.0,1,2,96,0,M,M-conservative,1
2010_09-737,2010,Sonia Sotomayor,Benjamin C. Mizer,22518__1_029,22518__1_032,M,4,2,2,62,48,14,conservative,liberal,0,0,0,2,0,41.666666666666664,0.0,1,0,48,0,F,M-conservative,0
2010_09-737,2010,Sonia Sotomayor,Benjamin C. Mizer,22518__1_040,22518__1_047,M,8,4,4,369,167,202,conservative,liberal,0,0,0,3,1,17.964071856287426,4.9504950495049505,8,5,164,8,F,M-conservative,0
2010_09-737,2010,Ruth Bader Ginsburg,Benjamin C. Mizer,22518__1_048,22518__1_053,M,6,3,3,269,200,69,conservative,liberal,0,0,0,1,0,5.0,0.0,7,2,30,0,F,M-conservative,0
2010_09-737,2010,Anthony M. Kennedy,Benjamin C. Mizer,22518__1_061,22518__1_064,M,4,2,2,81,35,46,conservative,conservative,0,0,0,2,0,57.142857142857146,0.0,3,0,35,0,M,M-conservative,1
2010_09-737,2010,Stephen G. Breyer,Benjamin C. Mizer,22518__1_068,22518__1_073,M,6,3,3,571,229,342,conservative,liberal,0,0,0,3,0,13.100436681222707,0.0,6,2,229,0,M,M-conservative,0
2010_09-737,2010,Sonia Sotomayor,Benjamin C. Mizer,22518__1_075,22518__1_078,M,4,2,2,258,127,131,conservative,liberal,0,0,0,1,0,7.874015748031496,0.0,3,5,38,0,F,M-conservative,0
2010_09-737,2010,Stephen G. Breyer,Benjamin C. Mizer,22518__1_085,22518__1_090,M,6,3,3,357,133,224,conservative,liberal,0,0,0,3,0,22.55639097744361,0.0,3,6,133,0,M,M-conservative,0
2010_09-737,2010,Elena Kagan,Benjamin C. Mizer,22518__1_091,22518__1_094,M,4,2,2,152,52,100,conservative,liberal,0,0,0,0,0,0.0,0.0,2,0,0,0,F,M-conservative,0
2010_09-737,2010,Anthony M. Kennedy,Benjamin C. Mizer,22518__1_095,22518__1_098,M,4,2,2,279,233,46,conservative,conservative,0,0,0,2,0,8.583690987124463,0.0,0,1,233,0,M,M-conservative,1
2010_09-737,2010,John G. Roberts Jr.,Benjamin C. Mizer,22518__1_099,22518__1_103,M,5,3,2,127,100,27,conservative,conservative,0,0,0,0,0,0.0,0.0,1,0,0,0,M,M-conservative,1
2010_09-737,2010,Sonia Sotomayor,David E. Mills,22518__2_000,22518__2_003,M,4,2,2,344,300,44,liberal,liberal,0,0,0,1,0,3.3333333333333335,0.0,2,0,280,0,F,M-liberal,1
2010_09-737,2010,John G. Roberts Jr.,David E. Mills,22518__2_004,22518__2_013,M,10,5,5,337,220,117,liberal,conservative,0,0,0,0,0,0.0,0.0,1,0,0,0,M,M-liberal,0
2015_15-674,2015,John G. Roberts Jr.,Donald B. Verrilli Jr.,24134__0_003,24134__0_010,M,8,4,4,527,313,214,liberal,conservative,3,1,0,3,0,9.584664536741213,0.0,6,5,234,0,M,M-liberal,0
2015_15-674,2015,Anthony M. Kennedy,Donald B. Verrilli Jr.,24134__0_011,24134__0_014,M,4,2,2,200,144,56,liberal,conservative,3,1,0,2,0,13.88888888888889,0.0,2,1,144,0,M,M-liberal,0
2015_15-674,2015,Samuel A. Alito Jr.,Donald B. Verrilli Jr.,24134__0_015,24134__0_021,M,7,4,3,121,54,67,liberal,conservative,3,1,0,3,0,55.55555555555556,0.0,0,0,44,0,M,M-liberal,0
2015_15-674,2015,John G. Roberts Jr.,Donald B. Verrilli Jr.,24134__0_024,24134__0_031,M,8,4,4,443,221,222,liberal,conservative,3,1,0,4,0,18.099547511312217,0.0,5,3,221,0,M,M-liberal,0
2015_15-674,2015,Samuel A. Alito Jr.,Donald B. Verrilli Jr.,24134__0_034,24134__0_039,M,6,3,3,321,144,177,liberal,conservative,3,1,0,3,0,20.833333333333332,0.0,1,2,144,0,M,M-liberal,0
2015_15-674,2015,John G. Roberts Jr.,Donald B. Verrilli Jr.,24134__0_042,24134__0_045,M,4,2,2,380,182,198,liberal,conservative,3,1,0,2,0,10.989010989010989,0.0,2,4,182,0,M,M-liberal,0
2015_15-674,2015,Sonia Sotomayor,Donald B. Verrilli Jr.,24134__0_046,24134__0_055,M,10,5,5,300,149,151,liberal,liberal,3,1,0,1,1,6.7114093959731544,6.622516556291391,6,3,140,9,F,M-liberal,1
2015_15-674,2015,Stephen G. Breyer,Donald B. Verrilli Jr.,24134__0_056,24134__0_059,M,4,2,2,462,189,273,liberal,liberal,3,1,0,1,0,5.291005291005291,0.0,6,3,94,0,M,M-liberal,1
2015_15-674,2015,John G. Roberts Jr.,Donald B. Verrilli Jr.,24134__0_060,24134__0_073,M,14,7,7,717,589,128,liberal,conservative,3,1,0,2,0,3.395585738539898,0.0,15,2,73,0,M,M-liberal,0
2015_15-674,2015,John G. Roberts Jr.,Donald B. Verrilli Jr.,24134__0_076,24134__0_083,M,8,4,4,278,194,84,liberal,conservative,3,1,0,3,1,15.463917525773196,11.904761904761905,6,4,187,9,M,M-liberal,0
2015_15-674,2015,Samuel A. Alito Jr.,Donald B. Verrilli Jr.,24134__0_084,24134__0_087,M,4,2,2,170,94,76,liberal,conservative,3,1,0,2,0,21.27659574468085,0.0,4,0,94,0,M,M-liberal,0
2015_15-674,2015,Anthony M. Kennedy,Donald B. Verrilli Jr.,24134__0_088,24134__0_093,M,6,3,3,229,105,124,liberal,conservative,3,1,0,2,0,19.047619047619047,0.0,4,3,87,0,M,M-liberal,0
2015_15-674,2015,Sonia Sotomayor,Donald B. Verrilli Jr.,24134__0_098,24134__0_105,M,8,4,4,137,61,76,liberal,liberal,3,1,0,1,1,16.39344262295082,13.157894736842104,2,3,36,4,F,M-liberal,1
2015_15-674,2015,John G. Roberts Jr.,Donald B. Verrilli Jr.,24134__0_106,24134__0_114,M,9,5,4,413,280,133,liberal,conservative,3,1,0,3,0,10.714285714285714,0.0,5,2,262,0,M,M-liberal,0
2015_15-674,2015,Samuel A. Alito Jr.,Donald B. Verrilli Jr.,24134__0_115,24134__0_124,M,10,5,5,292,200,92,liberal,conservative,3,1,0,1,1,5.0,10.869565217391305,4,3,5,21,M,M-liberal,0
2015_15-674,2015,John G. Roberts Jr.,Donald B. Verrilli Jr.,24134__0_125,24134__0_128,M,4,2,2,97,68,29,liberal,conservative,3,1,0,2,0,29.41176470588235,0.0,0,1,68,0,M,M-liberal,0
2015_15-674,2015,Sonia Sotomayor,Donald B. Verrilli Jr.,24134__0_131,24134__0_138,M,8,4,4,128,98,30,liberal,liberal,3,1,0,2,1,20.408163265306122,33.333333333333336,4,1,12,10,F,M-liberal,1
2015_15-674,2015,Anthony M. Kennedy,Donald B. Verrilli Jr.,24134__0_143,24134__0_148,M,6,3,3,198,142,56,liberal,conservative,3,1,0,1,1,7.042253521126761,17.857142857142858,6,2,4,33,M,M-liberal,0
2015_15-674,2015,John G. Roberts Jr.,Donald B. Verrilli Jr.,24134__0_154,24134__0_157,M,4,2,2,183,111,72,liberal,conservative,3,1,0,0,0,0.0,0.0,3,4,0,0,M,M-liberal,0
2015_15-674,2015,Sonia Sotomayor,Thomas A. Saenz,24134__1_002,24134__1_005,M,4,2,2,287,212,75,conservative,liberal,0,0,0,1,0,4.716981132075472,0.0,0,4,98,0,F,M-conservative,0
2015_15-674,2015,Stephen G. Breyer,Thomas A. Saenz,24134__1_008,24134__1_021,M,14,7,7,397,230,167,conservative,liberal,0,0,0,4,0,17.391304347826086,0.0,0,2,168,0,M,M-conservative,0
2015_15-674,2015,John G. Roberts Jr.,Thomas A. Saenz,24134__1_022,24134__1_025,M,4,2,2,124,92,32,conservative,conservative,0,0,0,2,0,21.73913043478261,0.0,0,1,92,0,M,M-conservative,1
2015_15-674,2015,Samuel A. Alito Jr.,Thomas A. Saenz,24134__1_026,24134__1_031,M,6,3,3,297,193,104,conservative,conservative,0,0,0,2,0,10.362694300518134,0.0,1,1,91,0,M,M-conservative,1
2015_15-674,2015,Ruth Bader Ginsburg,Thomas A. Saenz,24134__1_032,24134__1_035,M,4,2,2,110,55,55,conservative,liberal,0,0,0,1,0,18.181818181818183,0.0,0,2,51,0,F,M-conservative,0
2015_15-674,2015,Samuel A. Alito Jr.,Thomas A. Saenz,24134__1_036,24134__1_045,M,10,5,5,394,267,127,conservative,conservative,0,0,0,0,0,0.0,0.0,2,1,0,0,M,M-conservative,1
2015_15-674,2015,Sonia Sotomayor,Scott A. Keller,24134__2_000,24134__2_015,M,16,8,8,868,449,419,conservative,liberal,1,1,0,3,0,6.6815144766147,0.0,2,6,147,0,F,M-conservative,0
2015_15-674,2015,Elena Kagan,Scott A. Keller,24134__2_016,24134__2_021,M,6,3,3,306,165,141,conservative,liberal,1,1,0,1,0,6.0606060606060606,0.0,2,0,55,0,F,M-conservative,0
2015_15-674,2015,Elena Kagan,Scott A. Keller,24134__2_024,24134__2_040,M,17,9,8,721,366,355,conservative,liberal,1,1,0,8,0,21.85792349726776,0.0,2,10,357,0,F,M-conservative,0
2015_15-674,2015,Ruth Bader Ginsburg,Scott A. Keller,24134__2_047,24134__2_052,M,6,3,3,318,235,83,conservative,liberal,1,1,0,1,0,4.25531914893617,0.0,7,2,33,0,F,M-conservative,0
2015_15-674,2015,Sonia Sotomayor,Scott A. Keller,24134__2_055,24134__2_068,M,14,7,7,763,324,439,conservative,liberal,1,1,0,5,0,15.432098765432098,0.0,6,5,243,0,F,M-conservative,0
2015_15-674,2015,Sonia Sotomayor,Scott A. Keller,24134__2_077,24134__2_084,M,8,4,4,457,228,229,conservative,liberal,1,1,0,4,1,17.54385964912281,4.366812227074236,3,3,228,5,F,M-conservative,0
2015_15-674,2015,Ruth Bader Ginsburg,Scott A. Keller,24134__2_085,24134__2_088,M,4,2,2,250,91,159,conservative,liberal,1,1,0,1,0,10.989010989010989,0.0,1,5,69,0,F,M-conservative,0
2015_15-674,2015,Elena Kagan,Scott A. Keller,24134__2_093,24134__2_106,M,14,7,7,735,256,479,conservative,liberal,1,1,0,6,0,23.4375,0.0,6,13,239,0,F,M-conservative,0
2015_15-674,2015,John G. Roberts Jr.,Scott A. Keller,24134__2_107,24134__2_111,M,5,3,2,194,181,13,conservative,conservative,1,1,0,0,0,0.0,0.0,1,0,0,0,M,M-conservative,1
2015_15-674,2015,Samuel A. Alito Jr.,Donald B. Verrilli Jr.,24134__4_000,24134__4_007,M,8,4,4,700,608,92,liberal,conservative,3,1,0,2,0,3.289473684210526,0.0,9,3,301,0,M,M-liberal,0
2017_16-980,2017,Anthony M. Kennedy,Eric E. Murphy,24581__0_001,24581__0_008,M,8,4,4,239,172,67,conservative,conservative,1,1,0,2,0,11.627906976744185,0.0,4,4,17,0,M,M-conservative,1
2017_16-980,2017,Sonia Sotomayor,Eric E. Murphy,24581__0_016,24581__0_033,M,18,9,9,678,375,303,conservative,liberal,1,1,0,6,2,16.0,6.600660066006601,6,6,145,27,F,M-conservative,0
2017_16-980,2017,Elena Kagan,Eric E. Murphy,24581__0_034,24581__0_039,M,6,3,3,550,208,342,conservative,liberal,1,1,0,2,0,9.615384615384615,0.0,2,5,181,0,F,M-conservative,0
2017_16-980,2017,Samuel A. Alito Jr.,Eric E. Murphy,24581__0_040,24581__0_043,M,4,2,2,224,83,141,conservative,conservative,1,1,0,1,1,12.048192771084338,7.092198581560283,0,3,8,6,M,M-conservative,1
2017_16-980,2017,Elena Kagan,Eric E. Murphy,24581__0_044,24581__0_055,M,12,6,6,452,190,262,conservative,liberal,1,1,0,3,2,15.789473684210526,7.633587786259542,5,4,44,14,F,M-conservative,0
2017_16-980,2017,Sonia Sotomayor,Eric E. Murphy,24581__0_062,24581__0_091,M,30,15,15,1187,479,708,conservative,liberal,1,1,0,10,6,20.876826722338205,8.474576271186441,17,10,314,122,F,M-conservative,0
2017_16-980,2017,Ruth Bader Ginsburg,Eric E. Murphy,24581__0_094,24581__0_099,M,6,3,3,320,272,48,conservative,liberal,1,1,0,1,1,3.676470588235294,20.833333333333332,5,1,10,6,F,M-conservative,0
2017_16-980,2017,Samuel A. Alito Jr.,Paul M. Smith,24581__2_000,24581__2_011,M,12,6,6,809,528,281,liberal,conservative,4,1,0,1,0,1.893939393939394,0.0,5,4,79,0,M,M-liberal,0
2017_16-980,2017,Stephen G. Breyer,Paul M. Smith,24581__2_012,24581__2_023,M,12,6,6,502,284,218,liberal,liberal,4,1,0,2,0,7.042253521126761,0.0,9,5,17,0,M,M-liberal,1
2017_16-980,2017,John G. Roberts Jr.,Paul M. Smith,24581__2_024,24581__2_027,M,4,2,2,165,141,24,liberal,conservative,4,1,0,0,1,0.0,41.666666666666664,2,1,0,4,M,M-liberal,0
2017_16-980,2017,Anthony M. Kennedy,Paul M. Smith,24581__2_029,24581__2_032,M,4,2,2,155,113,42,liberal,conservative,4,1,0,0,0,0.0,0.0,4,4,0,0,M,M-liberal,0
2017_16-980,2017,Anthony M. Kennedy,Paul M. Smith,24581__2_035,24581__2_038,M,4,2,2,173,117,56,liberal,conservative,4,1,0,1,0,8.547008547008547,0.0,6,4,47,0,M,M-liberal,0
2017_16-980,2017,Stephen G. Breyer,Paul M. Smith,24581__2_039,24581__2_050,M,12,6,6,390,134,256,liberal,liberal,4,1,0,0,2,0.0,7.8125,1,4,0,14,M,M-liberal,1
2017_16-980,2017,John G. Roberts Jr.,Paul M. Smith,24581__2_051,24581__2_054,M,4,2,2,252,148,104,liberal,conservative,4,1,0,1,0,6.756756756756757,0.0,7,5,52,0,M,M-liberal,0
2017_16-980,2017,John G. Roberts Jr.,Paul M. Smith,24581__2_057,24581__2_060,M,4,2,2,242,140,102,liberal,conservative,4,1,0,1,0,7.142857142857143,0.0,3,2,21,0,M,M-liberal,0
2017_16-980,2017,Samuel A. Alito Jr.,Paul M. Smith,24581__2_063,24581__2_082,M,20,10,10,993,626,367,liberal,conservative,4,1,0,4,2,6.389776357827476,5.449591280653951,16,12,224,29,M,M-liberal,0
2017_16-980,2017,John G. Roberts Jr.,Paul M. Smith,24581__2_083,24581__2_099,M,17,8,9,885,417,468,liberal,conservative,4,1,0,5,2,11.990407673860911,4.273504273504273,18,11,265,17,M,M-liberal,0
2017_16-980,2017,Stephen G. Breyer,Paul M. Smith,24581__2_100,24581__2_123,M,24,12,12,717,366,351,liberal,liberal,4,1,0,5,3,13.66120218579235,8.547008547008547,13,3,308,70,M,M-liberal,1
2017_16-980,2017,Sonia Sotomayor,Paul M. Smith,24581__2_124,24581__2_137,M,14,7,7,260,151,109,liberal,liberal,4,1,0,4,2,26.490066225165563,18.34862385321101,6,8,134,16,F,M-liberal,1
2017_16-980,2017,Samuel A. Alito Jr.,Paul M. Smith,24581__2_138,24581__2_141,M,4,2,2,356,315,41,liberal,conservative,4,1,0,0,1,0.0,24.390243902439025,11,1,0,5,M,M-liberal,0
2017_16-980,2017,Samuel A. Alito Jr.,Paul M. Smith,24581__2_143,24581__2_154,M,12,6,6,479,248,231,liberal,conservative,4,1,0,1,0,4.032258064516129,0.0,8,7,90,0,M,M-liberal,0
2017_16-980,2017,Sonia Sotomayor,Paul M. Smith,24581__2_155,24581__2_170,M,16,8,8,730,618,112,liberal,liberal,4,1,0,4,0,6.472491909385114,0.0,26,3,595,0,F,M-liberal,1
2017_16-980,2017,Sonia Sotomayor,Eric E. Murphy,24581__3_000,24581__3_011,M,12,6,6,497,363,134,conservative,liberal,1,1,0,4,2,11.019283746556473,14.925373134328359,6,2,341,12,F,M-conservative,0
2014_13-1402,2014,Sonia Sotomayor,Edwin S. Kneedler,23215__0_001,23215__0_004,M,4,2,2,433,251,182,conservative,liberal,21,1,0,1,0,3.9840637450199203,0.0,0,7,133,0,F,M-conservative,0
